ProjectID,MonthStart,BudgetEUR,ActualEUR,CommittedEUR,EAC_EUR,CostDriver,Currency
PRJ00216,2026-01-01,997122,1267370,5973500,16043356,Design Rework,EUR
PRJ00216,2026-02-01,1050804,1099964,4830454,16108162,Design Rework,EUR
PRJ00216,2026-03-01,1086042,1029254,6449295,16100577,Design Rework,EUR
PRJ00216,2026-04-01,1099803,1376751,4273391,16123762,Design Rework,EUR
PRJ00216,2026-05-01,1089053,886154,3271549,15844441,Design Rework,EUR
PRJ00216,2026-06-01,1050761,1132084,3399847,15684370,Design Rework,EUR
PRJ00216,2026-07-01,981892,858695,2519999,15576870,Design Rework,EUR
PRJ00216,2026-08-01,879415,728304,1572966,15208148,Design Rework,EUR
PRJ00216,2026-09-01,740297,1077639,1647064,15498462,Design Rework,EUR
PRJ00216,2026-10-01,561504,614438,854714,15470205,Design Rework,EUR
PRJ00216,2026-11-01,340004,425858,481040,15526327,Design Rework,EUR
PRJ00216,2026-12-01,72765,70573,70573,15512410,Design Rework,EUR
PRJ00217,2023-07-01,2211,1830,52841551,72250948,Design Rework,EUR
PRJ00217,2023-08-01,31024,30175,30968434,70286393,Design Rework,EUR
PRJ00217,2023-09-01,90864,90436,49433513,72142019,Design Rework,EUR
PRJ00217,2023-10-01,178789,197453,32855483,74999512,Design Rework,EUR
PRJ00217,2023-11-01,291858,324952,50939688,72239476,Design Rework,EUR
PRJ00217,2023-12-01,427129,522786,43827304,72112869,Design Rework,EUR
PRJ00217,2024-01-01,581660,548290,30255661,70006456,Design Rework,EUR
PRJ00217,2024-02-01,752510,815934,46540371,69913839,Design Rework,EUR
PRJ00217,2024-03-01,936737,1018400,29466010,71592664,Design Rework,EUR
PRJ00217,2024-04-01,1131400,1089545,48749079,69254813,Design Rework,EUR
PRJ00217,2024-05-01,1333557,1557164,36199813,70566213,Design Rework,EUR
PRJ00217,2024-06-01,1540267,1928958,40433112,72169519,Design Rework,EUR
PRJ00217,2024-07-01,1748587,1875450,37317418,72691831,Design Rework,EUR
PRJ00217,2024-08-01,1955577,1992569,26961588,70559778,Design Rework,EUR
PRJ00217,2024-09-01,2158294,2654367,35406867,70449029,Design Rework,EUR
PRJ00217,2024-10-01,2353798,2628554,34323898,74223823,Design Rework,EUR
PRJ00217,2024-11-01,2539146,2386762,29019073,73687312,Design Rework,EUR
PRJ00217,2024-12-01,2711396,2844944,29385070,72414105,Design Rework,EUR
PRJ00217,2025-01-01,2867609,2957268,33102510,73866842,Design Rework,EUR
PRJ00217,2025-02-01,3004840,2943229,33553243,70857001,Design Rework,EUR
PRJ00217,2025-03-01,3120150,3071740,22142365,70931952,Design Rework,EUR
PRJ00217,2025-04-01,3210597,3205368,22770029,70726319,Design Rework,EUR
PRJ00217,2025-05-01,3273238,3786304,26944043,72565939,Design Rework,EUR
PRJ00217,2025-06-01,3305133,3432392,19825679,71033548,Design Rework,EUR
PRJ00217,2025-07-01,3303340,3564982,15819072,71396104,Design Rework,EUR
PRJ00217,2025-08-01,3264916,3831478,15164978,72264348,Design Rework,EUR
PRJ00217,2025-09-01,3186922,3308106,16930253,71195471,Design Rework,EUR
PRJ00217,2025-10-01,3066414,2886459,13988392,70639839,Design Rework,EUR
PRJ00217,2025-11-01,2900451,3396510,11727039,70983769,Design Rework,EUR
PRJ00217,2025-12-01,2686093,2764777,7515175,70225192,Design Rework,EUR
PRJ00217,2026-01-01,2420396,3051242,7095100,71354509,Design Rework,EUR
PRJ00217,2026-02-01,2100420,2474156,4721953,71337254,Design Rework,EUR
PRJ00217,2026-03-01,1723224,1941440,2924853,71690870,Design Rework,EUR
PRJ00217,2026-04-01,1285864,1407017,1825381,71607375,Design Rework,EUR
PRJ00217,2026-05-01,785400,934724,1067780,71699129,Design Rework,EUR
PRJ00217,2026-06-01,218891,240052,240052,71705812,Design Rework,EUR
PRJ00218,2025-02-01,1744,1867,17108329,33937003,Productivity Delay,EUR
PRJ00218,2025-03-01,49539,56364,22544724,35797205,Productivity Delay,EUR
PRJ00218,2025-04-01,155789,184621,16018642,36570624,Productivity Delay,EUR
PRJ00218,2025-05-01,311155,325094,25879575,34766565,Productivity Delay,EUR
PRJ00218,2025-06-01,506295,495344,25018257,33791494,Productivity Delay,EUR
PRJ00218,2025-07-01,731869,761034,20215922,35556581,Productivity Delay,EUR
PRJ00218,2025-08-01,978539,1127260,22038159,34920318,Productivity Delay,EUR
PRJ00218,2025-09-01,1236963,1509533,14961730,35295644,Productivity Delay,EUR
PRJ00218,2025-10-01,1497801,1757823,19827325,35500591,Productivity Delay,EUR
PRJ00218,2025-11-01,1751714,2037726,13774203,35262840,Productivity Delay,EUR
PRJ00218,2025-12-01,1989360,2373222,20378197,35347905,Productivity Delay,EUR
PRJ00218,2026-01-01,2201402,2328483,14571925,37331881,Productivity Delay,EUR
PRJ00218,2026-02-01,2378497,2567796,15105613,36571529,Productivity Delay,EUR
PRJ00218,2026-03-01,2511306,2916407,9623967,36666165,Productivity Delay,EUR
PRJ00218,2026-04-01,2590489,2860088,12791255,35177113,Productivity Delay,EUR
PRJ00218,2026-05-01,2606706,2974362,8716693,36160889,Productivity Delay,EUR
PRJ00218,2026-06-01,2550617,2515375,8827109,36511857,Productivity Delay,EUR
PRJ00218,2026-07-01,2412882,2887864,6399103,36328035,Productivity Delay,EUR
PRJ00218,2026-08-01,2184160,2178931,4778369,36465534,Productivity Delay,EUR
PRJ00218,2026-09-01,1855112,2164516,3636684,36647090,Productivity Delay,EUR
PRJ00218,2026-10-01,1416397,1473900,2111588,36586594,Productivity Delay,EUR
PRJ00218,2026-11-01,858676,853512,924210,36537999,Productivity Delay,EUR
PRJ00218,2026-12-01,172607,145107,145107,36496231,Productivity Delay,EUR
PRJ00219,2025-04-01,3272,3575,36790638,61464965,Scope Change,EUR
PRJ00219,2025-05-01,108264,112051,29558212,64034903,Scope Change,EUR
PRJ00219,2025-06-01,343877,341277,24639641,63604334,Scope Change,EUR
PRJ00219,2025-07-01,686781,672747,32813390,63126852,Scope Change,EUR
PRJ00219,2025-08-01,1113643,1219667,24450156,61172959,Scope Change,EUR
PRJ00219,2025-09-01,1601134,2002590,33999791,64962366,Scope Change,EUR
PRJ00219,2025-10-01,2125923,2430289,35062350,65397996,Scope Change,EUR
PRJ00219,2025-11-01,2664678,2652040,29891462,61667718,Scope Change,EUR
PRJ00219,2025-12-01,3194070,4057479,22515728,65045234,Scope Change,EUR
PRJ00219,2026-01-01,3690766,3856311,29531895,61892584,Scope Change,EUR
PRJ00219,2026-02-01,4131437,5265852,20543938,62953420,Scope Change,EUR
PRJ00219,2026-03-01,4492751,4905379,29898820,63164848,Scope Change,EUR
PRJ00219,2026-04-01,4751377,5365606,24673619,63540021,Scope Change,EUR
PRJ00219,2026-05-01,4883986,5175950,21116952,63341801,Scope Change,EUR
PRJ00219,2026-06-01,4867245,5194062,19123820,64016854,Scope Change,EUR
PRJ00219,2026-07-01,4677824,5856861,14232173,63314209,Scope Change,EUR
PRJ00219,2026-08-01,4292392,4636859,10334928,63290036,Scope Change,EUR
PRJ00219,2026-09-01,3687618,4438850,7718709,63418884,Scope Change,EUR
PRJ00219,2026-10-01,2840172,3138954,4564322,63670252,Scope Change,EUR
PRJ00219,2026-11-01,1726722,1877405,2094209,63570158,Scope Change,EUR
PRJ00219,2026-12-01,323938,378565,378565,63582371,Scope Change,EUR
PRJ00220,2023-05-01,1476,1189,20920561,52627029,Design Rework,EUR
PRJ00220,2023-06-01,17137,16187,26433301,58786255,Design Rework,EUR
PRJ00220,2023-07-01,48848,45381,34389246,58314264,Design Rework,EUR
PRJ00220,2023-08-01,95293,76006,39134233,55588764,Design Rework,EUR
PRJ00220,2023-09-01,155156,172522,32761784,57149177,Design Rework,EUR
PRJ00220,2023-10-01,227121,210698,20714179,55283099,Design Rework,EUR
PRJ00220,2023-11-01,309872,333980,37595023,55207023,Design Rework,EUR
PRJ00220,2023-12-01,402094,315683,39715592,57321643,Design Rework,EUR
PRJ00220,2024-01-01,502471,594507,38578482,60544553,Design Rework,EUR
PRJ00220,2024-02-01,609686,702772,38692395,58425362,Design Rework,EUR
PRJ00220,2024-03-01,722425,701561,28694741,58165975,Design Rework,EUR
PRJ00220,2024-04-01,839370,1120153,37101382,57726540,Design Rework,EUR
PRJ00220,2024-05-01,959207,1011405,21129042,54779221,Design Rework,EUR
PRJ00220,2024-06-01,1080620,1184515,25054255,57817889,Design Rework,EUR
PRJ00220,2024-07-01,1202292,924758,35714344,57271402,Design Rework,EUR
PRJ00220,2024-08-01,1322907,1216088,18535243,57339148,Design Rework,EUR
PRJ00220,2024-09-01,1441151,1361367,27141841,54964704,Design Rework,EUR
PRJ00220,2024-10-01,1555706,1898920,17695202,55537112,Design Rework,EUR
PRJ00220,2024-11-01,1665258,2090905,17975237,59039140,Design Rework,EUR
PRJ00220,2024-12-01,1768490,1698072,21365903,53057360,Design Rework,EUR
PRJ00220,2025-01-01,1864087,2055726,25938226,54720506,Design Rework,EUR
PRJ00220,2025-02-01,1950732,2409179,19336675,56538221,Design Rework,EUR
PRJ00220,2025-03-01,2027110,2036277,25727746,55167346,Design Rework,EUR
PRJ00220,2025-04-01,2091905,1649230,20428872,55120888,Design Rework,EUR
PRJ00220,2025-05-01,2143801,2587390,17630080,55412131,Design Rework,EUR
PRJ00220,2025-06-01,2181483,2512697,13632315,55913487,Design Rework,EUR
PRJ00220,2025-07-01,2203633,2481425,16476675,55570697,Design Rework,EUR
PRJ00220,2025-08-01,2208938,2771822,17121535,54540327,Design Rework,EUR
PRJ00220,2025-09-01,2196080,2790481,10817224,55679018,Design Rework,EUR
PRJ00220,2025-10-01,2163744,2574064,12015487,56091790,Design Rework,EUR
PRJ00220,2025-11-01,2110614,1782355,8784614,55999405,Design Rework,EUR
PRJ00220,2025-12-01,2035374,1584826,8771599,54742181,Design Rework,EUR
PRJ00220,2026-01-01,1936709,2203024,8304917,54936737,Design Rework,EUR
PRJ00220,2026-02-01,1813302,1963043,5813917,54901185,Design Rework,EUR
PRJ00220,2026-03-01,1663837,1825279,5607969,54827701,Design Rework,EUR
PRJ00220,2026-04-01,1487000,2075359,4261046,55196691,Design Rework,EUR
PRJ00220,2026-05-01,1281473,1597648,2591878,55264423,Design Rework,EUR
PRJ00220,2026-06-01,1045942,1082045,2097545,55221566,Design Rework,EUR
PRJ00220,2026-07-01,779089,723163,1159104,55104883,Design Rework,EUR
PRJ00220,2026-08-01,479601,572744,670964,55124369,Design Rework,EUR
PRJ00220,2026-09-01,146159,169408,169408,55123855,Design Rework,EUR
PRJ00221,2024-04-01,1404,1067,16604568,41086131,Productivity Delay,EUR
PRJ00221,2024-05-01,22459,20799,18759025,43330127,Productivity Delay,EUR
PRJ00221,2024-06-01,66878,87186,17860932,43982725,Productivity Delay,EUR
PRJ00221,2024-07-01,132217,128960,16716370,41761696,Productivity Delay,EUR
PRJ00221,2024-08-01,216032,207996,16216786,42238978,Productivity Delay,EUR
PRJ00221,2024-09-01,315877,351619,17999784,44675000,Productivity Delay,EUR
PRJ00221,2024-10-01,429309,427676,28702657,40699237,Productivity Delay,EUR
PRJ00221,2024-11-01,553882,760520,17934746,42345383,Productivity Delay,EUR
PRJ00221,2024-12-01,687152,700555,17473726,45022107,Productivity Delay,EUR
PRJ00221,2025-01-01,826675,1244835,21684770,43057666,Productivity Delay,EUR
PRJ00221,2025-02-01,970007,915836,21362784,44644169,Productivity Delay,EUR
PRJ00221,2025-03-01,1114702,1031991,22977925,41237767,Productivity Delay,EUR
PRJ00221,2025-04-01,1258316,1122589,14834075,41220133,Productivity Delay,EUR
PRJ00221,2025-05-01,1398404,1260326,20473408,41843971,Productivity Delay,EUR
PRJ00221,2025-06-01,1532523,1818696,22651811,39704196,Productivity Delay,EUR
PRJ00221,2025-07-01,1658227,1319944,22953555,40765684,Productivity Delay,EUR
PRJ00221,2025-08-01,1773072,1525157,18001006,41562628,Productivity Delay,EUR
PRJ00221,2025-09-01,1874613,2152449,11725575,43289338,Productivity Delay,EUR
PRJ00221,2025-10-01,1960407,1254429,17545642,40271259,Productivity Delay,EUR
PRJ00221,2025-11-01,2028007,1564978,10995158,39571509,Productivity Delay,EUR
PRJ00221,2025-12-01,2074971,2158336,11888136,38989770,Productivity Delay,EUR
PRJ00221,2026-01-01,2098853,2365670,14078966,41098558,Productivity Delay,EUR
PRJ00221,2026-02-01,2097208,2068800,8211324,40125933,Productivity Delay,EUR
PRJ00221,2026-03-01,2067593,2341204,9774318,39900046,Productivity Delay,EUR
PRJ00221,2026-04-01,2007562,1781399,8126392,39032210,Productivity Delay,EUR
PRJ00221,2026-05-01,1914672,2558243,5914677,39800221,Productivity Delay,EUR
PRJ00221,2026-06-01,1786477,2183389,4849340,39830374,Productivity Delay,EUR
PRJ00221,2026-07-01,1620534,1452167,4351115,39292384,Productivity Delay,EUR
PRJ00221,2026-08-01,1414397,1434741,3464345,39475617,Productivity Delay,EUR
PRJ00221,2026-09-01,1165621,791148,1816870,38649545,Productivity Delay,EUR
PRJ00221,2026-10-01,871764,1068523,1438108,38837489,Productivity Delay,EUR
PRJ00221,2026-11-01,530379,428652,517564,38680733,Productivity Delay,EUR
PRJ00221,2026-12-01,139023,131821,131821,38661702,Productivity Delay,EUR
PRJ00222,2025-09-01,3214,3127,32053978,46979961,Scope Change,EUR
PRJ00222,2025-10-01,170341,141785,22092519,45444936,Scope Change,EUR
PRJ00222,2025-11-01,551955,511043,23953824,47255314,Scope Change,EUR
PRJ00222,2025-12-01,1093741,981939,21332463,48243389,Scope Change,EUR
PRJ00222,2026-01-01,1741384,1688634,18182284,43417628,Scope Change,EUR
PRJ00222,2026-02-01,2440571,3145303,22426268,45822729,Scope Change,EUR
PRJ00222,2026-03-01,3136987,3763302,22141506,46678789,Scope Change,EUR
PRJ00222,2026-04-01,3776317,4046334,21448115,44539510,Scope Change,EUR
PRJ00222,2026-05-01,4304247,5527177,23395714,48007578,Scope Change,EUR
PRJ00222,2026-06-01,4666463,4888740,13408113,46951824,Scope Change,EUR
PRJ00222,2026-07-01,4808650,4784172,13104341,46252674,Scope Change,EUR
PRJ00222,2026-08-01,4676494,4921392,11325031,46077793,Scope Change,EUR
PRJ00222,2026-09-01,4215680,3902921,7488923,44733087,Scope Change,EUR
PRJ00222,2026-10-01,3371894,3009511,4132424,43995718,Scope Change,EUR
PRJ00222,2026-11-01,2090822,2451647,2671911,44123835,Scope Change,EUR
PRJ00222,2026-12-01,318148,361570,361570,44128595,Scope Change,EUR
PRJ00223,2025-02-01,1115,1055,14226697,23366679,Productivity Delay,EUR
PRJ00223,2025-03-01,31687,34861,14999756,23084597,Productivity Delay,EUR
PRJ00223,2025-04-01,99650,97703,15958451,22469051,Productivity Delay,EUR
PRJ00223,2025-05-01,199029,189200,11765191,22419178,Productivity Delay,EUR
PRJ00223,2025-06-01,323849,360248,13893191,22968169,Productivity Delay,EUR
PRJ00223,2025-07-01,468137,429383,14315274,22200371,Productivity Delay,EUR
PRJ00223,2025-08-01,625918,714887,13004412,22163050,Productivity Delay,EUR
PRJ00223,2025-09-01,791218,878150,11462893,23142641,Productivity Delay,EUR
PRJ00223,2025-10-01,958062,1133212,11190949,22891110,Productivity Delay,EUR
PRJ00223,2025-11-01,1120476,1232969,10356999,23149485,Productivity Delay,EUR
PRJ00223,2025-12-01,1272486,1208432,11881293,22142168,Productivity Delay,EUR
PRJ00223,2026-01-01,1408118,1643261,12139914,23396307,Productivity Delay,EUR
PRJ00223,2026-02-01,1521396,1783701,11190733,22584225,Productivity Delay,EUR
PRJ00223,2026-03-01,1606347,1837361,7324629,22845926,Productivity Delay,EUR
PRJ00223,2026-04-01,1656996,1867393,8344399,23195808,Productivity Delay,EUR
PRJ00223,2026-05-01,1667369,1491994,6279436,22601979,Productivity Delay,EUR
PRJ00223,2026-06-01,1631492,1859701,4202131,22906221,Productivity Delay,EUR
PRJ00223,2026-07-01,1543390,1418127,3656565,22663588,Productivity Delay,EUR
PRJ00223,2026-08-01,1397089,1375755,2629641,22484337,Productivity Delay,EUR
PRJ00223,2026-09-01,1186615,1142324,2243939,22393407,Productivity Delay,EUR
PRJ00223,2026-10-01,905993,802072,1296871,22198290,Productivity Delay,EUR
PRJ00223,2026-11-01,549248,586940,632460,22208401,Productivity Delay,EUR
PRJ00223,2026-12-01,110408,115568,115568,22204298,Productivity Delay,EUR
PRJ00224,2023-06-01,3358,3549,52448026,145623010,Contractor Claims,EUR
PRJ00224,2023-07-01,36429,39477,73003864,144286410,Contractor Claims,EUR
PRJ00224,2023-08-01,102738,130577,81529814,149458165,Contractor Claims,EUR
PRJ00224,2023-09-01,199699,264041,71571148,145611099,Contractor Claims,EUR
PRJ00224,2023-10-01,324729,414863,51488869,141850761,Contractor Claims,EUR
PRJ00224,2023-11-01,475240,403381,74887031,141731350,Contractor Claims,EUR
PRJ00224,2023-12-01,648650,774266,91079986,146233331,Contractor Claims,EUR
PRJ00224,2024-01-01,842371,920844,87336487,146658940,Contractor Claims,EUR
PRJ00224,2024-02-01,1053819,1262995,56620420,150905025,Contractor Claims,EUR
PRJ00224,2024-03-01,1280409,2088920,83592304,145298880,Contractor Claims,EUR
PRJ00224,2024-04-01,1519555,1544389,81395065,143214928,Contractor Claims,EUR
PRJ00224,2024-05-01,1768673,1921947,71571676,142143710,Contractor Claims,EUR
PRJ00224,2024-06-01,2025177,1842582,86210386,146767977,Contractor Claims,EUR
PRJ00224,2024-07-01,2286482,2336813,53411612,148124681,Contractor Claims,EUR
PRJ00224,2024-08-01,2550003,2231651,83677944,141174609,Contractor Claims,EUR
PRJ00224,2024-09-01,2813155,2125410,65507532,137087660,Contractor Claims,EUR
PRJ00224,2024-10-01,3073352,1501675,65263816,137234649,Contractor Claims,EUR
PRJ00224,2024-11-01,3328009,2894457,50651825,140794662,Contractor Claims,EUR
PRJ00224,2024-12-01,3574542,3183329,58001465,141734083,Contractor Claims,EUR
PRJ00224,2025-01-01,3810365,4047424,74441565,134089866,Contractor Claims,EUR
PRJ00224,2025-02-01,4032892,3697872,71776991,130329765,Contractor Claims,EUR
PRJ00224,2025-03-01,4239539,5902402,43590929,141101666,Contractor Claims,EUR
PRJ00224,2025-04-01,4427721,5085547,45434455,142545920,Contractor Claims,EUR
PRJ00224,2025-05-01,4594852,5993497,42524878,138158826,Contractor Claims,EUR
PRJ00224,2025-06-01,4738347,6525991,53340499,139045367,Contractor Claims,EUR
PRJ00224,2025-07-01,4855620,7280614,50688778,132241000,Contractor Claims,EUR
PRJ00224,2025-08-01,4944088,6794347,46978395,138505688,Contractor Claims,EUR
PRJ00224,2025-09-01,5001164,4064629,43152156,137211177,Contractor Claims,EUR
PRJ00224,2025-10-01,5024264,6731645,37435305,137070224,Contractor Claims,EUR
PRJ00224,2025-11-01,5010801,5897086,27915861,140593144,Contractor Claims,EUR
PRJ00224,2025-12-01,4958192,7373741,37092213,141355142,Contractor Claims,EUR
PRJ00224,2026-01-01,4863851,5290893,19973935,140192557,Contractor Claims,EUR
PRJ00224,2026-02-01,4725192,6738602,20497605,141462730,Contractor Claims,EUR
PRJ00224,2026-03-01,4539631,5039920,19697630,140457177,Contractor Claims,EUR
PRJ00224,2026-04-01,4304582,4830862,13489540,138438862,Contractor Claims,EUR
PRJ00224,2026-05-01,4017460,5147999,14154141,141586908,Contractor Claims,EUR
PRJ00224,2026-06-01,3675681,3620077,11968075,140287390,Contractor Claims,EUR
PRJ00224,2026-07-01,3276658,4086406,7372309,140115997,Contractor Claims,EUR
PRJ00224,2026-08-01,2817806,1749294,6023548,138246490,Contractor Claims,EUR
PRJ00224,2026-09-01,2296541,2816079,4299170,138416666,Contractor Claims,EUR
PRJ00224,2026-10-01,1710278,1189338,1799672,137518138,Contractor Claims,EUR
PRJ00224,2026-11-01,1056430,1318035,1506103,137509518,Contractor Claims,EUR
PRJ00224,2026-12-01,332414,45311,45311,137152775,Contractor Claims,EUR
PRJ00225,2023-02-01,966,1013,19413172,36541376,Inflation/Materials,EUR
PRJ00225,2023-03-01,10148,10524,16429726,38897391,Inflation/Materials,EUR
PRJ00225,2023-04-01,28469,26534,17293468,38851547,Inflation/Materials,EUR
PRJ00225,2023-05-01,55237,64724,25797571,38621538,Inflation/Materials,EUR
PRJ00225,2023-06-01,89758,97825,26521670,38179066,Inflation/Materials,EUR
PRJ00225,2023-07-01,131340,102786,21097605,38484529,Inflation/Materials,EUR
PRJ00225,2023-08-01,179288,194509,23300767,38111904,Inflation/Materials,EUR
PRJ00225,2023-09-01,232911,278399,24786747,38323429,Inflation/Materials,EUR
PRJ00225,2023-10-01,291515,290596,25578241,39434537,Inflation/Materials,EUR
PRJ00225,2023-11-01,354407,337174,20342711,38049247,Inflation/Materials,EUR
PRJ00225,2023-12-01,420894,388635,21262872,36150745,Inflation/Materials,EUR
PRJ00225,2024-01-01,490283,524887,18939268,40474047,Inflation/Materials,EUR
PRJ00225,2024-02-01,561881,552348,15915185,38501832,Inflation/Materials,EUR
PRJ00225,2024-03-01,634995,574113,19989894,37914295,Inflation/Materials,EUR
PRJ00225,2024-04-01,708931,873213,21560512,39383334,Inflation/Materials,EUR
PRJ00225,2024-05-01,782997,846896,18182432,39082537,Inflation/Materials,EUR
PRJ00225,2024-06-01,856500,860304,14249561,37847479,Inflation/Materials,EUR
PRJ00225,2024-07-01,928746,1149247,17901184,38566785,Inflation/Materials,EUR
PRJ00225,2024-08-01,999043,1088034,22142990,38784452,Inflation/Materials,EUR
PRJ00225,2024-09-01,1066697,1115458,13549907,39018455,Inflation/Materials,EUR
PRJ00225,2024-10-01,1131015,1225011,15310043,39003638,Inflation/Materials,EUR
PRJ00225,2024-11-01,1191305,1196028,17020742,38104854,Inflation/Materials,EUR
PRJ00225,2024-12-01,1246872,1303233,12987234,37062663,Inflation/Materials,EUR
PRJ00225,2025-01-01,1297025,1455149,17324185,39587666,Inflation/Materials,EUR
