ProjectID,ReadinessArea,Status,Score,DueDate,LastUpdatedDate,OwnerRole
PRJ00219,Design Maturity,Not Started,0.0,2026-02-03,2026-01-18,Consents Lead
PRJ00219,Procurement,Complete,1.0,2025-12-28,2025-12-07,Engineering Manager
PRJ00219,Contractor Mobilisation,In Progress,0.49,2026-02-07,2026-01-09,Engineering Manager
PRJ00219,Outage Plan,In Progress,0.48,2026-02-09,2026-01-18,Commercial Manager
PRJ00219,Stakeholder Engagement,At Risk,0.46,2026-01-12,2025-12-28,Engineering Manager
PRJ00219,Safety & Compliance,In Progress,0.29,2026-02-03,2026-01-15,Commercial Manager
PRJ00219,Environmental,At Risk,0.46,2025-12-28,2025-12-17,Engineering Manager
PRJ00219,Resource Plan,Complete,1.0,2026-02-19,2026-01-18,Consents Lead
PRJ00220,Permits & Consents,In Progress,0.23,2024-06-12,2024-06-13,PMO Lead
PRJ00220,Land Access,In Progress,0.6,2024-06-30,2024-06-06,Construction Manager
PRJ00220,Design Maturity,Complete,1.0,2024-05-15,2024-04-19,Construction Manager
PRJ00220,Procurement,In Progress,0.21,2024-06-06,2024-06-24,PMO Lead
PRJ00220,Contractor Mobilisation,At Risk,0.28,2024-05-11,2024-04-29,Programme Controls
PRJ00220,Outage Plan,At Risk,0.41,2024-04-29,2024-03-27,Stakeholder Manager
PRJ00220,Stakeholder Engagement,In Progress,0.74,2024-06-03,2024-06-11,PMO Lead
PRJ00220,Safety & Compliance,In Progress,0.64,2024-05-16,2024-05-09,PMO Lead
PRJ00220,Environmental,Complete,1.0,2024-05-30,2024-04-27,Consents Lead
PRJ00220,Resource Plan,Complete,1.0,2024-05-03,2024-03-28,PMO Lead
PRJ00221,Permits & Consents,Not Started,0.0,2025-06-20,2025-05-25,Construction Manager
PRJ00221,Land Access,In Progress,0.58,2025-07-20,2025-07-12,Stakeholder Manager
PRJ00221,Design Maturity,In Progress,0.44,2025-07-01,2025-06-08,Construction Manager
PRJ00221,Procurement,In Progress,0.72,2025-07-02,2025-06-14,PMO Lead
PRJ00221,Contractor Mobilisation,At Risk,0.15,2025-07-20,2025-07-08,PMO Lead
PRJ00221,Outage Plan,In Progress,0.3,2025-07-06,2025-07-20,Programme Controls
PRJ00221,Stakeholder Engagement,In Progress,0.73,2025-06-10,2025-06-01,Engineering Manager
PRJ00221,Safety & Compliance,Complete,1.0,2025-07-14,2025-07-22,Programme Controls
PRJ00221,Environmental,At Risk,0.24,2025-06-17,2025-06-15,Commercial Manager
PRJ00221,Resource Plan,In Progress,0.56,2025-07-21,2025-06-26,HSE Lead
PRJ00222,Permits & Consents,Complete,1.0,2026-01-25,2026-01-17,Commercial Manager
PRJ00222,Land Access,In Progress,0.39,2026-02-14,2026-01-18,Stakeholder Manager
PRJ00222,Design Maturity,In Progress,0.8,2026-02-25,2026-01-18,Programme Controls
PRJ00222,Procurement,Complete,1.0,2026-01-23,2026-01-18,HSE Lead
PRJ00222,Contractor Mobilisation,In Progress,0.48,2026-02-06,2026-01-18,Programme Controls
PRJ00222,Outage Plan,In Progress,0.29,2026-03-01,2026-01-18,Programme Controls
PRJ00222,Stakeholder Engagement,Complete,1.0,2026-02-01,2026-01-07,PMO Lead
PRJ00222,Safety & Compliance,Complete,1.0,2026-02-11,2026-01-10,HSE Lead
PRJ00222,Environmental,Complete,1.0,2026-03-02,2026-01-18,Consents Lead
PRJ00222,Resource Plan,Complete,1.0,2026-02-22,2026-01-18,Engineering Manager
PRJ00223,Permits & Consents,Complete,1.0,2025-11-27,2025-10-28,HSE Lead
PRJ00223,Land Access,In Progress,0.55,2025-12-21,2025-12-18,Stakeholder Manager
PRJ00223,Design Maturity,In Progress,0.53,2026-01-13,2026-01-17,Programme Controls
PRJ00223,Procurement,Complete,1.0,2025-12-30,2025-12-05,PMO Lead
PRJ00223,Contractor Mobilisation,In Progress,0.37,2025-12-21,2025-12-16,Commercial Manager
PRJ00223,Outage Plan,In Progress,0.73,2026-01-20,2026-01-10,PMO Lead
PRJ00223,Stakeholder Engagement,Not Started,0.0,2026-01-13,2025-12-23,Stakeholder Manager
PRJ00223,Safety & Compliance,In Progress,0.52,2025-11-20,2025-10-29,Commercial Manager
PRJ00223,Environmental,In Progress,0.26,2025-12-06,2025-12-21,HSE Lead
PRJ00223,Resource Plan,Not Started,0.0,2026-01-06,2026-01-06,Construction Manager
PRJ00224,Permits & Consents,Not Started,0.0,2024-07-23,2024-07-08,HSE Lead
PRJ00224,Land Access,Not Started,0.0,2024-07-26,2024-07-06,PMO Lead
PRJ00224,Design Maturity,Not Started,0.0,2024-07-23,2024-06-23,Stakeholder Manager
PRJ00224,Procurement,In Progress,0.69,2024-08-08,2024-07-07,PMO Lead
PRJ00224,Contractor Mobilisation,In Progress,0.39,2024-07-14,2024-08-02,Consents Lead
PRJ00224,Outage Plan,At Risk,0.33,2024-07-18,2024-07-12,Programme Controls
PRJ00224,Stakeholder Engagement,At Risk,0.28,2024-08-30,2024-08-03,Programme Controls
PRJ00224,Safety & Compliance,Complete,1.0,2024-09-13,2024-09-23,PMO Lead
PRJ00224,Environmental,At Risk,0.3,2024-08-26,2024-08-02,Commercial Manager
PRJ00224,Resource Plan,At Risk,0.59,2024-08-21,2024-08-12,HSE Lead
PRJ00225,Permits & Consents,Not Started,0.0,2024-04-16,2024-04-17,Commercial Manager
PRJ00225,Land Access,Complete,1.0,2024-05-03,2024-04-28,PMO Lead
PRJ00225,Design Maturity,Complete,1.0,2024-04-03,2024-04-15,Construction Manager
PRJ00225,Procurement,In Progress,0.58,2024-03-28,2024-03-07,HSE Lead
PRJ00225,Contractor Mobilisation,Complete,1.0,2024-03-02,2024-01-30,Stakeholder Manager
PRJ00225,Outage Plan,At Risk,0.41,2024-04-24,2024-05-13,Engineering Manager
PRJ00225,Stakeholder Engagement,In Progress,0.34,2024-05-04,2024-04-09,Commercial Manager
PRJ00225,Safety & Compliance,In Progress,0.65,2024-04-02,2024-03-12,PMO Lead
PRJ00225,Environmental,Complete,1.0,2024-05-04,2024-04-11,Programme Controls
PRJ00225,Resource Plan,Complete,1.0,2024-04-19,2024-04-07,Stakeholder Manager
PRJ00226,Permits & Consents,Complete,1.0,2025-08-26,2025-07-29,Stakeholder Manager
PRJ00226,Land Access,In Progress,0.25,2025-09-15,2025-08-15,Engineering Manager
PRJ00226,Design Maturity,In Progress,0.71,2025-08-11,2025-07-09,Commercial Manager
PRJ00226,Procurement,Complete,1.0,2025-08-18,2025-08-04,Engineering Manager
PRJ00226,Contractor Mobilisation,Complete,1.0,2025-08-19,2025-08-31,PMO Lead
PRJ00226,Outage Plan,Complete,1.0,2025-08-22,2025-08-29,Construction Manager
PRJ00226,Stakeholder Engagement,Complete,1.0,2025-07-21,2025-06-24,Programme Controls
PRJ00226,Safety & Compliance,Complete,1.0,2025-08-01,2025-07-08,Commercial Manager
PRJ00226,Environmental,Not Started,0.0,2025-08-14,2025-08-25,Programme Controls
PRJ00226,Resource Plan,In Progress,0.56,2025-08-17,2025-08-13,Programme Controls
PRJ00227,Permits & Consents,In Progress,0.43,2025-04-08,2025-03-21,Construction Manager
PRJ00227,Land Access,Complete,1.0,2025-04-06,2025-03-09,Stakeholder Manager
PRJ00227,Design Maturity,Complete,1.0,2025-03-19,2025-02-16,Programme Controls
PRJ00227,Procurement,Complete,1.0,2025-03-26,2025-02-16,Programme Controls
PRJ00227,Contractor Mobilisation,Not Started,0.0,2025-03-18,2025-03-18,Engineering Manager
PRJ00227,Outage Plan,Complete,1.0,2025-04-19,2025-03-26,Construction Manager
PRJ00227,Stakeholder Engagement,In Progress,0.29,2025-04-15,2025-04-10,HSE Lead
PRJ00227,Safety & Compliance,In Progress,0.58,2025-04-04,2025-04-01,Programme Controls
PRJ00227,Environmental,In Progress,0.66,2025-03-23,2025-04-08,Engineering Manager
PRJ00227,Resource Plan,In Progress,0.35,2025-04-24,2025-05-13,Stakeholder Manager
PRJ00228,Permits & Consents,In Progress,0.43,2027-01-11,2026-01-18,Engineering Manager
PRJ00228,Land Access,At Risk,0.12,2027-01-07,2026-01-18,Engineering Manager
PRJ00228,Design Maturity,In Progress,0.44,2027-01-28,2026-01-18,Engineering Manager
PRJ00228,Procurement,In Progress,0.48,2027-01-12,2026-01-18,Stakeholder Manager
PRJ00228,Contractor Mobilisation,At Risk,0.5,2027-01-22,2026-01-18,Engineering Manager
PRJ00228,Outage Plan,In Progress,0.41,2027-01-08,2026-01-18,PMO Lead
PRJ00228,Stakeholder Engagement,At Risk,0.25,2027-02-12,2026-01-18,Stakeholder Manager
PRJ00228,Safety & Compliance,Complete,1.0,2026-12-23,2026-01-18,Construction Manager
PRJ00228,Environmental,In Progress,0.55,2027-01-12,2026-01-18,Engineering Manager
PRJ00228,Resource Plan,In Progress,0.69,2027-01-28,2026-01-18,Stakeholder Manager
PRJ00229,Permits & Consents,Complete,1.0,2025-04-01,2025-03-10,HSE Lead
PRJ00229,Land Access,Complete,1.0,2025-03-12,2025-04-01,Programme Controls
PRJ00229,Design Maturity,Complete,1.0,2025-02-12,2025-02-22,Commercial Manager
PRJ00229,Procurement,Not Started,0.0,2025-03-19,2025-03-31,Programme Controls
PRJ00229,Contractor Mobilisation,Complete,1.0,2025-03-13,2025-02-13,Consents Lead
PRJ00229,Outage Plan,In Progress,0.24,2025-02-14,2025-02-20,Commercial Manager
PRJ00229,Stakeholder Engagement,Not Started,0.0,2025-02-19,2025-02-02,Commercial Manager
PRJ00229,Safety & Compliance,Complete,1.0,2025-04-02,2025-03-04,Commercial Manager
PRJ00229,Environmental,In Progress,0.23,2025-04-13,2025-03-14,Engineering Manager
PRJ00229,Resource Plan,At Risk,0.18,2025-04-13,2025-04-08,Engineering Manager
PRJ00230,Permits & Consents,In Progress,0.61,2027-04-28,2026-01-18,Stakeholder Manager
PRJ00230,Land Access,In Progress,0.4,2027-05-09,2026-01-18,Construction Manager
PRJ00230,Design Maturity,Complete,1.0,2027-06-04,2026-01-18,Stakeholder Manager
PRJ00230,Procurement,Complete,1.0,2027-04-22,2026-01-18,Consents Lead
PRJ00230,Contractor Mobilisation,Not Started,0.0,2027-04-08,2026-01-18,Engineering Manager
PRJ00230,Outage Plan,In Progress,0.38,2027-04-06,2026-01-18,Construction Manager
PRJ00230,Stakeholder Engagement,In Progress,0.41,2027-05-13,2026-01-18,HSE Lead
PRJ00230,Safety & Compliance,In Progress,0.76,2027-04-29,2026-01-18,Engineering Manager
PRJ00230,Environmental,Not Started,0.0,2027-05-24,2026-01-18,Construction Manager
PRJ00230,Resource Plan,In Progress,0.48,2027-04-10,2026-01-18,Engineering Manager
PRJ00231,Permits & Consents,Complete,1.0,2024-10-15,2024-09-30,PMO Lead
PRJ00231,Land Access,In Progress,0.74,2024-11-04,2024-10-30,Engineering Manager
PRJ00231,Design Maturity,Complete,1.0,2024-11-15,2024-11-13,Construction Manager
PRJ00231,Procurement,In Progress,0.8,2024-11-23,2024-11-17,Stakeholder Manager
PRJ00231,Contractor Mobilisation,In Progress,0.54,2024-10-09,2024-09-02,Construction Manager
PRJ00231,Outage Plan,Not Started,0.0,2024-11-27,2024-10-30,Commercial Manager
PRJ00231,Stakeholder Engagement,Complete,1.0,2024-10-18,2024-10-29,Consents Lead
PRJ00231,Safety & Compliance,Complete,1.0,2024-11-21,2024-10-30,Programme Controls
PRJ00231,Environmental,In Progress,0.47,2024-10-17,2024-10-09,Engineering Manager
PRJ00231,Resource Plan,In Progress,0.61,2024-09-25,2024-09-16,PMO Lead
PRJ00232,Permits & Consents,In Progress,0.44,2025-08-02,2025-08-14,PMO Lead
PRJ00232,Land Access,Complete,1.0,2025-07-17,2025-06-14,Stakeholder Manager
PRJ00232,Design Maturity,In Progress,0.63,2025-06-10,2025-05-27,HSE Lead
PRJ00232,Procurement,Complete,1.0,2025-07-16,2025-06-24,Construction Manager
PRJ00232,Contractor Mobilisation,Complete,1.0,2025-07-04,2025-07-23,Programme Controls
PRJ00232,Outage Plan,In Progress,0.76,2025-06-15,2025-06-04,Stakeholder Manager
PRJ00232,Stakeholder Engagement,In Progress,0.31,2025-06-11,2025-06-09,Commercial Manager
PRJ00232,Safety & Compliance,Complete,1.0,2025-06-06,2025-06-20,Construction Manager
PRJ00232,Environmental,Complete,1.0,2025-06-19,2025-05-12,PMO Lead
PRJ00232,Resource Plan,Complete,1.0,2025-06-11,2025-06-08,Programme Controls
PRJ00233,Permits & Consents,In Progress,0.43,2024-01-25,2024-01-27,Consents Lead
PRJ00233,Land Access,In Progress,0.71,2024-01-13,2024-01-18,Construction Manager
PRJ00233,Design Maturity,In Progress,0.69,2024-01-20,2023-12-28,PMO Lead
PRJ00233,Procurement,Complete,1.0,2024-01-18,2024-01-03,Programme Controls
PRJ00233,Contractor Mobilisation,In Progress,0.38,2024-02-09,2024-02-01,Stakeholder Manager
PRJ00233,Outage Plan,At Risk,0.23,2024-03-11,2024-02-25,Commercial Manager
PRJ00233,Stakeholder Engagement,Complete,1.0,2024-03-08,2024-03-08,Construction Manager
PRJ00233,Safety & Compliance,At Risk,0.18,2024-02-20,2024-02-20,Stakeholder Manager
PRJ00233,Environmental,In Progress,0.44,2024-02-18,2024-02-02,Stakeholder Manager
PRJ00233,Resource Plan,In Progress,0.24,2024-02-20,2024-02-27,HSE Lead
PRJ00234,Permits & Consents,Not Started,0.0,2025-12-05,2025-12-10,Consents Lead
PRJ00234,Land Access,In Progress,0.34,2025-12-17,2025-11-24,Programme Controls
PRJ00234,Design Maturity,In Progress,0.64,2025-11-25,2025-12-09,Consents Lead
PRJ00234,Procurement,Complete,1.0,2025-12-06,2025-12-15,HSE Lead
PRJ00234,Contractor Mobilisation,At Risk,0.19,2025-12-28,2026-01-15,Programme Controls
PRJ00234,Outage Plan,Complete,1.0,2025-11-23,2025-11-09,Construction Manager
PRJ00234,Stakeholder Engagement,Complete,1.0,2025-11-30,2025-12-05,Programme Controls
PRJ00234,Safety & Compliance,At Risk,0.37,2025-11-01,2025-09-23,Programme Controls
PRJ00234,Environmental,Complete,1.0,2025-11-06,2025-11-12,Construction Manager
PRJ00234,Resource Plan,At Risk,0.59,2025-11-03,2025-10-16,Commercial Manager
PRJ00235,Permits & Consents,Complete,1.0,2024-07-21,2024-08-10,Consents Lead
PRJ00235,Land Access,In Progress,0.63,2024-06-29,2024-06-25,HSE Lead
PRJ00235,Design Maturity,Not Started,0.0,2024-07-07,2024-06-27,Programme Controls
PRJ00235,Procurement,Complete,1.0,2024-07-05,2024-06-26,Stakeholder Manager
PRJ00235,Contractor Mobilisation,Complete,1.0,2024-06-10,2024-05-09,PMO Lead
PRJ00235,Outage Plan,Complete,1.0,2024-07-11,2024-06-28,Commercial Manager
PRJ00235,Stakeholder Engagement,In Progress,0.47,2024-07-30,2024-06-27,Commercial Manager
PRJ00235,Safety & Compliance,In Progress,0.24,2024-07-26,2024-07-03,Commercial Manager
PRJ00235,Environmental,At Risk,0.58,2024-06-08,2024-06-12,PMO Lead
PRJ00235,Resource Plan,Complete,1.0,2024-06-24,2024-06-08,PMO Lead
PRJ00236,Permits & Consents,In Progress,0.26,2025-10-13,2025-09-04,Construction Manager
PRJ00236,Land Access,Complete,1.0,2025-10-06,2025-10-23,PMO Lead
PRJ00236,Design Maturity,At Risk,0.38,2025-09-19,2025-08-11,Stakeholder Manager
PRJ00236,Procurement,Complete,1.0,2025-11-10,2025-11-15,Construction Manager
PRJ00236,Contractor Mobilisation,Complete,1.0,2025-11-10,2025-11-16,Consents Lead
PRJ00236,Outage Plan,In Progress,0.29,2025-10-27,2025-10-08,Commercial Manager
PRJ00236,Stakeholder Engagement,Complete,1.0,2025-11-12,2025-11-07,Consents Lead
PRJ00236,Safety & Compliance,Complete,1.0,2025-10-31,2025-09-23,HSE Lead
PRJ00236,Environmental,Complete,1.0,2025-10-27,2025-09-27,Consents Lead
PRJ00236,Resource Plan,At Risk,0.24,2025-10-25,2025-11-06,PMO Lead
PRJ00237,Permits & Consents,Complete,1.0,2024-09-20,2024-09-28,Stakeholder Manager
PRJ00237,Land Access,Complete,1.0,2024-10-26,2024-10-07,Commercial Manager
PRJ00237,Design Maturity,In Progress,0.77,2024-09-11,2024-09-17,Consents Lead
PRJ00237,Procurement,In Progress,0.64,2024-09-07,2024-08-26,PMO Lead
PRJ00237,Contractor Mobilisation,Complete,1.0,2024-09-05,2024-08-05,Construction Manager
PRJ00237,Outage Plan,In Progress,0.54,2024-10-13,2024-09-10,Construction Manager
PRJ00237,Stakeholder Engagement,At Risk,0.59,2024-09-13,2024-08-25,Stakeholder Manager
PRJ00237,Safety & Compliance,In Progress,0.61,2024-09-30,2024-09-07,Stakeholder Manager
PRJ00237,Environmental,Complete,1.0,2024-10-19,2024-09-11,HSE Lead
PRJ00237,Resource Plan,Complete,1.0,2024-10-04,2024-09-08,Stakeholder Manager
PRJ00238,Permits & Consents,In Progress,0.53,2024-06-06,2024-05-22,Programme Controls
PRJ00238,Land Access,Not Started,0.0,2024-07-05,2024-07-07,HSE Lead
PRJ00238,Design Maturity,In Progress,0.51,2024-06-19,2024-05-21,Engineering Manager
PRJ00238,Procurement,Complete,1.0,2024-06-06,2024-06-12,Engineering Manager
PRJ00238,Contractor Mobilisation,In Progress,0.31,2024-07-11,2024-06-06,Construction Manager
PRJ00238,Outage Plan,Not Started,0.0,2024-07-11,2024-07-04,Consents Lead
PRJ00238,Stakeholder Engagement,In Progress,0.69,2024-07-21,2024-07-10,PMO Lead
PRJ00238,Safety & Compliance,In Progress,0.65,2024-06-09,2024-06-03,HSE Lead
PRJ00238,Environmental,In Progress,0.61,2024-06-21,2024-05-29,Commercial Manager
PRJ00238,Resource Plan,In Progress,0.44,2024-06-14,2024-05-27,Consents Lead
PRJ00239,Permits & Consents,Not Started,0.0,2024-03-04,2024-03-19,Consents Lead
PRJ00239,Land Access,In Progress,0.43,2024-02-18,2024-02-04,Programme Controls
PRJ00239,Design Maturity,At Risk,0.44,2024-01-08,2023-12-18,Engineering Manager
PRJ00239,Procurement,Not Started,0.0,2024-01-04,2023-12-26,Programme Controls
PRJ00239,Contractor Mobilisation,In Progress,0.56,2024-02-21,2024-01-31,Programme Controls
PRJ00239,Outage Plan,In Progress,0.53,2024-02-29,2024-02-26,Stakeholder Manager
PRJ00239,Stakeholder Engagement,In Progress,0.35,2024-01-31,2024-01-02,Commercial Manager
PRJ00239,Safety & Compliance,Complete,1.0,2024-03-04,2024-02-23,Stakeholder Manager
PRJ00239,Environmental,Complete,1.0,2024-01-22,2023-12-16,Commercial Manager
PRJ00239,Resource Plan,Complete,1.0,2024-01-10,2023-12-09,HSE Lead
PRJ00240,Permits & Consents,Complete,1.0,2025-05-03,2025-04-15,Stakeholder Manager
PRJ00240,Land Access,In Progress,0.45,2025-05-09,2025-05-16,Commercial Manager
PRJ00240,Design Maturity,In Progress,0.34,2025-04-24,2025-04-11,Programme Controls
PRJ00240,Procurement,In Progress,0.65,2025-03-18,2025-03-25,Engineering Manager
PRJ00240,Contractor Mobilisation,Complete,1.0,2025-03-31,2025-04-19,PMO Lead
PRJ00240,Outage Plan,At Risk,0.39,2025-03-29,2025-03-27,PMO Lead
PRJ00240,Stakeholder Engagement,Not Started,0.0,2025-04-20,2025-05-02,Engineering Manager
PRJ00240,Safety & Compliance,In Progress,0.53,2025-04-05,2025-03-02,Stakeholder Manager
PRJ00240,Environmental,In Progress,0.67,2025-05-16,2025-05-30,Construction Manager
PRJ00240,Resource Plan,Complete,1.0,2025-04-23,2025-04-07,PMO Lead
PRJ00241,Permits & Consents,Not Started,0.0,2026-12-14,2026-01-18,Construction Manager
PRJ00241,Land Access,Complete,1.0,2027-01-04,2026-01-18,HSE Lead
PRJ00241,Design Maturity,Complete,1.0,2027-01-07,2026-01-18,Stakeholder Manager
PRJ00241,Procurement,In Progress,0.72,2027-02-02,2026-01-18,Stakeholder Manager
PRJ00241,Contractor Mobilisation,Not Started,0.0,2026-12-20,2026-01-18,Stakeholder Manager
PRJ00241,Outage Plan,At Risk,0.34,2027-01-07,2026-01-18,Construction Manager
PRJ00241,Stakeholder Engagement,In Progress,0.63,2027-01-31,2026-01-18,Construction Manager
PRJ00241,Safety & Compliance,Not Started,0.0,2027-01-04,2026-01-18,Construction Manager
PRJ00241,Environmental,In Progress,0.79,2027-01-09,2026-01-18,Construction Manager
PRJ00241,Resource Plan,In Progress,0.26,2026-12-11,2026-01-18,Engineering Manager
PRJ00242,Permits & Consents,In Progress,0.34,2024-05-01,2024-04-21,Construction Manager
PRJ00242,Land Access,Not Started,0.0,2024-05-19,2024-05-29,Consents Lead
PRJ00242,Design Maturity,In Progress,0.65,2024-05-10,2024-05-18,PMO Lead
PRJ00242,Procurement,At Risk,0.49,2024-05-26,2024-05-28,HSE Lead
PRJ00242,Contractor Mobilisation,Not Started,0.0,2024-06-10,2024-05-09,Stakeholder Manager
PRJ00242,Outage Plan,In Progress,0.33,2024-05-26,2024-04-30,Consents Lead
PRJ00242,Stakeholder Engagement,Complete,1.0,2024-05-12,2024-04-03,PMO Lead
PRJ00242,Safety & Compliance,In Progress,0.33,2024-04-28,2024-03-22,Commercial Manager
PRJ00242,Environmental,Complete,1.0,2024-06-16,2024-06-02,HSE Lead
PRJ00242,Resource Plan,Complete,1.0,2024-05-28,2024-05-04,Consents Lead
PRJ00243,Permits & Consents,Complete,1.0,2025-07-21,2025-08-03,Consents Lead
PRJ00243,Land Access,Not Started,0.0,2025-07-23,2025-07-29,Consents Lead
PRJ00243,Design Maturity,Not Started,0.0,2025-07-15,2025-06-22,HSE Lead
PRJ00243,Procurement,In Progress,0.69,2025-06-13,2025-05-17,Construction Manager
PRJ00243,Contractor Mobilisation,At Risk,0.55,2025-07-12,2025-06-11,Consents Lead
PRJ00243,Outage Plan,In Progress,0.2,2025-05-19,2025-05-25,Programme Controls
PRJ00243,Stakeholder Engagement,Complete,1.0,2025-05-26,2025-06-07,Programme Controls
PRJ00243,Safety & Compliance,Complete,1.0,2025-06-25,2025-05-29,PMO Lead
PRJ00243,Environmental,Complete,1.0,2025-06-24,2025-07-13,Programme Controls
PRJ00243,Resource Plan,Complete,1.0,2025-05-27,2025-04-28,Consents Lead
PRJ00244,Permits & Consents,In Progress,0.74,2024-04-03,2024-03-08,HSE Lead
PRJ00244,Land Access,Complete,1.0,2024-05-05,2024-04-11,Engineering Manager
PRJ00244,Design Maturity,In Progress,0.36,2024-04-24,2024-05-07,Construction Manager
PRJ00244,Procurement,In Progress,0.61,2024-05-09,2024-05-02,Commercial Manager
PRJ00244,Contractor Mobilisation,Complete,1.0,2024-04-30,2024-05-19,Construction Manager
PRJ00244,Outage Plan,In Progress,0.34,2024-04-15,2024-03-18,PMO Lead
PRJ00244,Stakeholder Engagement,In Progress,0.33,2024-05-09,2024-05-03,Stakeholder Manager
PRJ00244,Safety & Compliance,In Progress,0.78,2024-05-13,2024-05-07,Stakeholder Manager
